[2016-08-24 01:11:28] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'dfgj' for key 'PRIMARY' [] []
[2016-08-24 01:25:44] defaultLogger.INFO: INSERT INTO usuario (idusuario, password, nombre, apellidos, avatar) VALUES ('frende5', 'rueda', 'alejandro', 'frende5557111', 'http://viajesengrupo.esy.es/service/script.php?username=dghj&nombre=ghk&apellido=hgfjk&password=dgfhk&email=alexruedaromero94@hotmail.com&cars=Fiat&terms=on') [] []
[2016-08-24 10:22:56] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'frende5' for key 'PRIMARY' [] []
[2016-08-24 10:23:04] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'frende5' for key 'PRIMARY' [] []
[2016-08-24 10:23:17] defaultLogger.INFO: INSERT INTO usuario (idusuario, password, nombre, apellidos, avatar) VALUES ('frende55', 'dsfh', 'dsfg', 'sdfh', 'http://viajesengrupo.esy.es/service/script.php?username=dghj&nombre=ghk&apellido=hgfjk&password=dgfhk&email=alexruedaromero94@hotmail.com&cars=Fiat&terms=on') [] []
[2016-08-24 10:28:57] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'frende5' for key 'PRIMARY' [] []
[2016-08-24 10:28:59] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'frende5' for key 'PRIMARY' [] []
[2016-08-24 10:34:02] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'frende5' for key 'PRIMARY' [] []
[2016-08-24 10:34:14] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'frende5' for key 'PRIMARY' [] []
[2016-08-25 15:13:05] defaultLogger.INFO: INSERT INTO usuario (idusuario, password, nombre, apellidos, avatar) VALUES ('alex', '5557111', 'alejandro', 'rueda', 'http://viajesengrupo.esy.es/service/script.php?username=dghj&nombre=ghk&apellido=hgfjk&password=dgfhk&email=alexruedaromero94@hotmail.com&cars=Fiat&terms=on') [] []
[2016-08-25 16:11:27] defaultLogger.INFO: INSERT INTO usuario (idusuario, password, nombre, apellidos, avatar) VALUES ('prueba', 'sfgj', 'sh', 'fsgj', 'http://viajesengrupo.esy.es/service/script.php?username=dghj&nombre=ghk&apellido=hgfjk&password=dgfhk&email=alexruedaromero94@hotmail.com&cars=Fiat&terms=on') [] []
[2016-08-25 16:11:52] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'prueba' for key 'PRIMARY' [] []
[2016-08-25 16:12:04] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'prueba' for key 'PRIMARY' [] []
[2016-08-25 16:12:18] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'prueba' for key 'PRIMARY' [] []
[2016-08-25 16:40:01] defaultLogger.INFO: SELECT idusuario, password, nombre, apellidos, avatar FROM usuario WHERE idusuario = 'alex' [] []
[2016-08-28 16:51:29] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557112' [] []
[2016-08-28 16:52:49] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557' [] []
[2016-08-28 16:53:47] defaultLogger.INFO: INSERT INTO usuario (idusuario, password, nombre, apellidos, avatar) VALUES ('alejandro', '555', 'al', 'al', 'http://viajesengrupo.esy.es/service/script.php?username=dghj&nombre=ghk&apellido=hgfjk&password=dgfhk&email=alexruedaromero94@hotmail.com&cars=Fiat&terms=on') [] []
[2016-08-28 16:55:17] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-08-28 16:56:02] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-08-28 16:56:47] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'alejandro' for key 'PRIMARY' [] []
[2016-08-28 16:57:22] defaultLogger.INFO: INSERT INTO usuario (idusuario, password, nombre, apellidos, avatar) VALUES ('alejandro3', 'pdro', 'alex', 'rueda', 'http://viajesengrupo.esy.es/service/script.php?username=dghj&nombre=ghk&apellido=hgfjk&password=dgfhk&email=alexruedaromero94@hotmail.com&cars=Fiat&terms=on') [] []
[2016-08-28 16:58:40] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-08-28 16:59:28] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='test94' AND usuario.password='555' [] []
[2016-08-28 17:05:02] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-08-28 17:05:22] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='test94' AND usuario.password='555' [] []
[2016-08-28 18:14:39] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-08-28 18:15:49] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-08-28 18:23:25] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-08-28 18:27:00] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-08-28 18:30:02] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-08-28 18:34:10] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='text94' AND usuario.password='5557111' [] []
[2016-08-28 18:34:33] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-08-28 18:34:58] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='frende5' AND usuario.password='rued' [] []
[2016-08-28 18:47:52] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-08-28 18:49:11] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-08-28 18:49:18] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='555711' [] []
[2016-08-28 18:49:42] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-08-28 18:50:11] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-08-28 18:50:46] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-08-28 18:51:42] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5' [] []
[2016-08-28 18:51:48] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-08-28 18:54:52] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='test94' AND usuario.password='5557111' [] []
[2016-08-28 18:54:58] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='test94' AND usuario.password='555' [] []
[2016-08-28 18:55:23] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alejandro3' AND usuario.password='pdro' [] []
[2016-08-28 19:24:59] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-08-28 19:25:24] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='test94' AND usuario.password='555' [] []
[2016-08-28 19:26:14] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-08-28 20:43:25] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-08-28 22:26:32] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='test94' AND usuario.password='555' [] []
[2016-08-28 22:27:05] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='4' [] []
[2016-08-28 22:27:09] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-08-28 22:47:18] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5' [] []
[2016-08-28 22:47:20] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='555' [] []
[2016-08-28 22:47:27] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='555' [] []
[2016-08-28 22:47:32] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-08-29 23:48:35] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario IS NULL  AND usuario.password IS NULL  [] []
[2016-08-30 00:07:16] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario IS NULL  AND usuario.password IS NULL  [] []
[2016-08-30 00:07:16] defaultLogger.INFO: INSERT INTO viaje (idviaje, nombre, informacion, destino, precio) VALUES (NULL, 'Ejemplo', 'sfdhdfgjdghj', 'albacete', 40) [] []
[2016-08-30 00:25:23] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario IS NULL  AND usuario.password IS NULL  [] []
[2016-08-30 00:29:01] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario IS NULL  AND usuario.password IS NULL  [] []
[2016-08-30 00:29:01] defaultLogger.INFO: INSERT INTO viaje (idviaje, nombre, informacion, destino, precio) VALUES (NULL, 'Ejemplo', 'sfdhdfgjdghj', 'albacete', 40) [] []
[2016-08-30 00:31:41] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario IS NULL  AND usuario.password IS NULL  [] []
[2016-08-30 00:32:46] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario IS NULL  AND usuario.password IS NULL  [] []
[2016-08-30 00:32:58] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-08-30 00:34:07] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario IS NULL  AND usuario.password IS NULL  [] []
[2016-08-30 00:34:38] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario IS NULL  AND usuario.password IS NULL  [] []
[2016-08-30 00:50:45] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-08-30 00:52:59] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario IS NULL  AND usuario.password='5557111' [] []
[2016-08-30 00:54:46] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-08-30 00:55:07] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario IS NULL  AND usuario.password='5557111' [] []
[2016-08-30 00:58:25] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario IS NULL  AND usuario.password='5557111' [] []
[2016-08-30 00:58:44] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario IS NULL  AND usuario.password='5557111' [] []
[2016-08-30 01:00:28] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-08-30 01:00:28] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio FROM viaje INNER JOIN viaje_usuario ON (viaje.idviaje=viaje_usuario.idviaje) WHERE viaje_usuario.idusuario='alex' [] []
[2016-08-30 01:00:28] defaultLogger.INFO: INSERT INTO viaje (idviaje, nombre, informacion, destino, precio) VALUES (NULL, 'Viaje a granada', 'Granada es una ciudad y municipio español, capital de la provincia homónima, en la comunidad autónoma de Andalucía. Está situada en el centro de la comarca Vega de Granada, a una altitud de 680 msnm, en una amplia depresión intrabética formada por el río Genil y por el piedemonte del macizo más alto de la península ibérica, Sierra Nevada, que condiciona su clima.  En ella se encuentra la sede del partido judicial número 3 de la provincia; la de la archidiócesis que lleva su nombre, así como la del Tribunal Superior de Justicia de Andalucía, Ceuta y Melilla, la del Consejo Consultivo de Andalucía y la del Centro de Documentación Musical de Andalucía.  En 2014 la habitaban 237 540 personas,4 498. 365 contando el área metropolitana.5 Los barrios que posee son muy diferentes entre sí, en parte por la continuada inmigración acaecida hasta la década de 1990; los más importantes son el Zaidín, el Albaicín, el Sacromonte, el Realejo, La Chana, Almanjáyar y la Cartuja.', 'Granada', 600) [] []
[2016-08-30 01:00:28] defaultLogger.INFO: INSERT INTO viaje_usuario (idviaje, idusuario) VALUES (3, 'alex') [] []
[2016-08-30 01:00:53] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-08-30 01:00:54] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio FROM viaje INNER JOIN viaje_usuario ON (viaje.idviaje=viaje_usuario.idviaje) WHERE viaje_usuario.idusuario='alex' [] []
[2016-08-30 01:00:54] defaultLogger.INFO: INSERT INTO viaje (idviaje, nombre, informacion, destino, precio) VALUES (NULL, 'Viaje a granada 3', 'Granada es una ciudad y municipio español, capital de la provincia homónima, en la comunidad autónoma de Andalucía. Está situada en el centro de la comarca Vega de Granada, a una altitud de 680 msnm, en una amplia depresión intrabética formada por el río Genil y por el piedemonte del macizo más alto de la península ibérica, Sierra Nevada, que condiciona su clima.  En ella se encuentra la sede del partido judicial número 3 de la provincia; la de la archidiócesis que lleva su nombre, así como la del Tribunal Superior de Justicia de Andalucía, Ceuta y Melilla, la del Consejo Consultivo de Andalucía y la del Centro de Documentación Musical de Andalucía.  En 2014 la habitaban 237 540 personas,4 498. 365 contando el área metropolitana.5 Los barrios que posee son muy diferentes entre sí, en parte por la continuada inmigración acaecida hasta la década de 1990; los más importantes son el Zaidín, el Albaicín, el Sacromonte, el Realejo, La Chana, Almanjáyar y la Cartuja.', 'Granada', 600) [] []
[2016-08-30 01:00:54] defaultLogger.INFO: INSERT INTO viaje_usuario (idviaje, idusuario) VALUES (4, 'alex') [] []
[2016-08-30 01:01:50] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-08-30 01:01:53] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio FROM viaje INNER JOIN viaje_usuario ON (viaje.idviaje=viaje_usuario.idviaje) WHERE viaje_usuario.idusuario='alex' [] []
[2016-08-30 01:01:53] defaultLogger.INFO: INSERT INTO viaje (idviaje, nombre, informacion, destino, precio) VALUES (NULL, 'Viaje a Andorra', 'adfhadfhadefghadfh', 'Andorra', 0) [] []
[2016-08-30 01:01:53] defaultLogger.INFO: INSERT INTO viaje_usuario (idviaje, idusuario) VALUES (5, 'alex') [] []
[2016-08-30 01:11:45] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio FROM viaje [] []
[2016-08-30 01:18:45] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio FROM viaje [] []
[2016-08-30 01:18:47] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio FROM viaje [] []
[2016-08-30 01:29:10] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio FROM viaje [] []
[2016-08-30 01:56:19] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-08-30 01:56:19] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-08-30 01:56:43] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-08-30 01:56:43] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-08-30 01:58:24] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-08-30 01:58:24] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-08-30 01:58:53] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-08-30 01:58:53] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-08-30 01:58:58] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-08-30 01:58:59] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-08-30 01:59:45] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-08-30 01:59:45] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio FROM viaje INNER JOIN viaje_usuario ON (viaje.idviaje=viaje_usuario.idviaje) WHERE viaje_usuario.idusuario='alex' [] []
[2016-08-30 01:59:45] defaultLogger.INFO: INSERT INTO viaje (idviaje, nombre, informacion, destino, precio) VALUES (NULL, 'gfdh', 'dfghjdhjk', 'gdhj', 0) [] []
[2016-08-30 01:59:45] defaultLogger.INFO: INSERT INTO viaje_usuario (idviaje, idusuario) VALUES (6, 'alex') [] []
[2016-08-30 02:04:54] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio FROM viaje [] []
[2016-08-30 02:05:33] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio FROM viaje [] []
[2016-08-30 02:07:08] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio FROM viaje [] []
[2016-08-30 02:08:01] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio FROM viaje [] []
[2016-08-30 02:08:26] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio FROM viaje [] []
[2016-08-30 02:09:30] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio FROM viaje [] []
[2016-08-30 02:11:19] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio FROM viaje [] []
[2016-08-30 02:11:55] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio FROM viaje [] []
[2016-08-30 02:12:09] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio FROM viaje [] []
[2016-08-30 02:12:50] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio FROM viaje [] []
[2016-08-30 11:15:26] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio FROM viaje [] []
[2016-08-30 11:17:23] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio FROM viaje [] []
[2016-08-30 11:17:51] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio FROM viaje [] []
